File.......:  nimh2-1336-1 - AUG,17.2023

System.....:  NiMH2 2000mAh
Potential..:  1.336V
Current....:  -48.32mA
Temperature:  -0.5 +-0.0 C
Time.......:  12:08:57 - 12:12:02
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   58
Columns: 5

Number   Frequency/Hz   impedance/Ohm   Phase/deg   Significance   Time/s 
  1       1.1000e+03     7.5645e-02         5.69       1.000           0.0
  2       1.4582e+03     7.5917e-02         7.66       1.000           2.0
  3       1.9329e+03     7.6468e-02        10.22       1.000           2.5
  4       2.5623e+03     7.7480e-02        13.51       1.000           3.0
  5       3.3966e+03     7.9266e-02        17.70       1.000           3.6
  6       4.5025e+03     8.2289e-02        22.78       1.000           4.1
  7       5.9686e+03     8.7360e-02        28.88       0.999           4.7
  8       7.9119e+03     9.5469e-02        35.74       0.999           5.3
  9       1.0488e+04     1.0785e-01        42.85       1.000           5.9
 10       1.3903e+04     1.2600e-01        49.73       0.999           6.4
 11       1.8430e+04     1.5164e-01        55.92       0.999           7.0
 12       2.4431e+04     1.8640e-01        61.25       0.999           7.5
 13       3.2385e+04     2.3220e-01        65.53       1.000           8.1
 14       4.2930e+04     2.9269e-01        69.17       0.999           8.7
 15       5.6908e+04     3.7285e-01        72.21       1.000           9.2
 16       7.5437e+04     4.7705e-01        74.71       1.000           9.7
 17       1.0000e+05     6.1200e-01        76.71       0.999          10.3
 18       7.5437e+04     4.7594e-01        74.70       1.000          10.8
 19       5.6908e+04     3.7274e-01        72.28       0.999          11.4
 20       4.2930e+04     2.9271e-01        69.25       1.000          11.9
 21       3.2385e+04     2.3216e-01        65.55       1.000          12.5
 22       2.4431e+04     1.8644e-01        61.27       0.999          13.1
 23       1.8430e+04     1.5165e-01        55.94       0.999          13.6
 24       1.3903e+04     1.2601e-01        49.74       0.999          14.2
 25       1.0488e+04     1.0784e-01        42.87       1.000          14.7
 26       7.9119e+03     9.5434e-02        35.76       0.999          15.3
 27       5.9686e+03     8.7327e-02        28.89       1.000          15.9
 28       4.5025e+03     8.2265e-02        22.80       0.999          16.4
 29       3.3966e+03     7.9232e-02        17.71       1.000          17.0
 30       2.5623e+03     7.7436e-02        13.53       1.000          17.5
 31       1.9329e+03     7.6424e-02        10.24       1.000          18.1
 32       1.4582e+03     7.5871e-02         7.67       1.000          18.6
 33       1.1000e+03     7.5587e-02         5.70       1.000          19.2
 34       8.2981e+02     7.5471e-02         4.23       1.000          19.7
 35       6.2599e+02     7.5436e-02         3.07       1.000          20.3
 36       4.7223e+02     7.5424e-02         2.06       1.000          20.8
 37       3.5624e+02     7.5473e-02         1.24       1.000          21.4
 38       2.6874e+02     7.5559e-02         0.75       1.000          21.9
 39       2.0273e+02     7.5650e-02         0.26       1.000          22.5
 40       1.5293e+02     7.5796e-02        -0.03       1.000          23.0
 41       1.1537e+02     7.5921e-02        -0.35       1.000          23.6
 42       8.7031e+01     7.6084e-02        -0.61       1.000          24.3
 43       6.5649e+01     7.6294e-02        -0.78       1.000          25.0
 44       4.8890e+01     7.6500e-02        -0.91       1.000          26.5
 45       3.5902e+01     7.6768e-02        -1.11       1.000          28.4
 46       2.5963e+01     7.7101e-02        -1.37       1.000          30.0
 47       1.8462e+01     7.7517e-02        -1.60       1.000          31.8
 48       1.2888e+01     7.7993e-02        -1.90       1.000          33.9
 49       8.8167e+00     7.8647e-02        -2.21       1.000          36.3
 50       5.9005e+00     7.9391e-02        -2.60       1.000          39.4
 51       3.8562e+00     8.0343e-02        -3.01       1.000          43.4
 52       2.4573e+00     8.1801e-02        -3.53       1.000          48.7
 53       1.5252e+00     8.3782e-02        -4.03       1.000          57.1
 54       9.2196e-01     8.6309e-02        -3.96       1.000          68.0
 55       5.4349e-01     8.8681e-02        -3.72       1.000          82.7
 56       3.1344e-01     9.0583e-02        -3.18       1.000         103.6
 57       1.7783e-01     9.1929e-02        -2.83       1.000         134.1
 58       1.0000e-01     9.3246e-02        -2.75       1.000         172.9

