File.......:  nimh2-0100-2 - AUG,17.2023

System.....:  NiMH2 2000mAh
Potential..:  1.316V
Current....:  -100.45mA
Temperature:  -0.6 +-0.0 C
Time.......:  12:26:15 - 12:31:44
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   55
Columns: 5

Number   Frequency/Hz   impedance/Ohm   Phase/deg   Significance   Time/s 
   1      3.0738e+02     7.4991e-02         1.04       0.999           0.0
   2      4.0928e+02     7.5228e-02         1.32       1.000           2.8
   3      5.4495e+02     7.4893e-02         2.65       1.000           4.4
   4      7.2560e+02     7.4878e-02         3.72       1.000           5.8
   5      9.6613e+02     7.4963e-02         5.05       1.000           6.8
   6      1.2864e+03     7.5183e-02         6.81       1.000           7.9
   7      1.7128e+03     7.5586e-02         9.18       1.000           8.9
   8      2.2806e+03     7.6435e-02        12.19       1.000          10.0
   9      3.0367e+03     7.7910e-02        16.13       1.000          11.0
  10      4.0433e+03     8.0471e-02        20.95       0.999          12.1
  11      5.3837e+03     8.4834e-02        26.86       0.999          13.2
  12      7.1684e+03     9.1933e-02        33.61       1.000          14.2
  13      9.5446e+03     1.0305e-01        40.90       1.000          15.3
  14      1.2709e+04     1.1963e-01        47.96       1.000          16.3
  15      1.6922e+04     1.4336e-01        54.42       0.999          17.4
  16      2.2531e+04     1.7606e-01        60.10       0.998          18.5
  17      3.0000e+04     2.2025e-01        65.05       0.999          19.6
  18      2.2531e+04     1.7630e-01        60.08       0.999          21.0
  19      1.6922e+04     1.4338e-01        54.49       1.000          22.2
  20      1.2709e+04     1.1975e-01        47.93       0.999          23.2
  21      9.5446e+03     1.0302e-01        40.89       1.000          24.3
  22      7.1684e+03     9.1870e-02        33.62       0.999          25.3
  23      5.3837e+03     8.4856e-02        26.87       0.999          26.4
  24      4.0433e+03     8.0496e-02        20.99       1.000          27.5
  25      3.0367e+03     7.7880e-02        16.16       1.000          28.5
  26      2.2806e+03     7.6414e-02        12.21       1.000          29.6
  27      1.7128e+03     7.5578e-02         9.18       1.000          30.6
  28      1.2864e+03     7.5149e-02         6.86       1.000          31.7
  29      9.6613e+02     7.4991e-02         5.06       1.000          32.7
  30      7.2560e+02     7.4927e-02         3.65       1.000          33.8
  31      5.4495e+02     7.4914e-02         2.60       1.000          34.8
  32      4.0928e+02     7.4932e-02         1.61       0.999          36.6
  33      3.0738e+02     7.4996e-02         1.00       1.000          38.7
  34      2.3085e+02     7.5134e-02         0.48       0.999          40.3
  35      1.7338e+02     7.5303e-02         0.08       0.999          41.8
  36      1.3021e+02     7.5403e-02        -0.08       0.999          43.4
  37      9.7794e+01     7.5410e-02        -0.63       0.999          45.0
  38      7.3447e+01     7.5706e-02        -0.66       0.999          46.7
  39      5.4991e+01     7.5985e-02        -0.92       1.000          48.5
  40      4.0675e+01     7.6126e-02        -0.95       1.000          50.4
  41      2.9692e+01     7.6747e-02        -1.43       0.999          52.5
  42      2.1366e+01     7.6732e-02        -1.57       1.000          54.7
  43      1.5137e+01     7.7389e-02        -1.86       0.999          57.2
  44      1.0545e+01     7.7880e-02        -2.12       1.000          60.0
  45      7.2118e+00     7.8383e-02        -2.73       1.000          63.4
  46      4.8357e+00     7.9609e-02        -3.00       0.999          67.4
  47      3.1743e+00     8.0737e-02        -3.30       1.000          72.6
  48      2.0373e+00     8.2157e-02        -4.06       1.000          79.3
  49      1.2772e+00     8.4329e-02        -4.26       1.000          89.8
  50      7.8169e-01     8.7205e-02        -4.05       1.000         103.4
  51      4.6733e-01     8.9131e-02        -3.67       1.000         123.6
  52      2.7337e-01     9.0630e-02        -3.19       1.000         150.6
  53      1.5697e-01     9.2079e-02        -2.93       1.000         190.0
  54      8.8914e-02     9.3729e-02        -2.84       0.999         242.1
  55      5.0000e-02     9.4764e-02        -3.30       0.999         307.0

