File.......:  nimh2-0200-2 - AUG,17.2023

System.....:  NiMH2 2000mAh
Potential..:  1.286V
Current....:  -200.43mA
Temperature:  -0.6 +-0.0 C
Time.......:  12:45:05 - 12:50:34
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   55
Columns: 5

Number   Frequency/Hz   impedance/Ohm   Phase/deg   Significance   Time/s 
   1      3.0738e+02     7.5208e-02         0.99       0.999           0.0
   2      4.0928e+02     7.4983e-02         1.53       1.000           2.8
   3      5.4495e+02     7.4890e-02         2.62       1.000           4.4
   4      7.2560e+02     7.4866e-02         3.70       1.000           5.8
   5      9.6613e+02     7.4915e-02         5.05       1.000           6.8
   6      1.2864e+03     7.5148e-02         6.79       1.000           7.9
   7      1.7128e+03     7.5509e-02         9.18       1.000           8.9
   8      2.2806e+03     7.6403e-02        12.22       1.000          10.0
   9      3.0367e+03     7.7847e-02        16.17       1.000          11.0
  10      4.0433e+03     8.0351e-02        21.01       1.000          12.1
  11      5.3837e+03     8.4756e-02        26.89       0.999          13.2
  12      7.1684e+03     9.1899e-02        33.65       0.999          14.2
  13      9.5446e+03     1.0300e-01        40.96       0.999          15.3
  14      1.2709e+04     1.1974e-01        48.06       1.000          16.3
  15      1.6922e+04     1.4341e-01        54.54       0.999          17.4
  16      2.2531e+04     1.7623e-01        60.12       0.999          18.5
  17      3.0000e+04     2.2043e-01        65.20       0.999          19.6
  18      2.2531e+04     1.7620e-01        60.38       1.000          20.8
  19      1.6922e+04     1.4347e-01        54.59       0.999          22.0
  20      1.2709e+04     1.1963e-01        48.01       1.000          23.2
  21      9.5446e+03     1.0307e-01        40.95       1.000          24.3
  22      7.1684e+03     9.1874e-02        33.69       0.999          25.3
  23      5.3837e+03     8.4856e-02        26.92       1.000          26.4
  24      4.0433e+03     8.0473e-02        21.02       0.999          27.5
  25      3.0367e+03     7.7885e-02        16.15       1.000          28.5
  26      2.2806e+03     7.6397e-02        12.25       1.000          29.6
  27      1.7128e+03     7.5571e-02         9.14       1.000          30.6
  28      1.2864e+03     7.5161e-02         6.81       1.000          31.7
  29      9.6613e+02     7.4980e-02         5.05       1.000          32.7
  30      7.2560e+02     7.4916e-02         3.68       1.000          33.8
  31      5.4495e+02     7.4880e-02         2.61       1.000          34.8
  32      4.0928e+02     7.4905e-02         1.37       0.999          36.6
  33      3.0738e+02     7.4950e-02         1.06       0.999          38.7
  34      2.3085e+02     7.5053e-02         0.53       1.000          40.3
  35      1.7338e+02     7.5431e-02         0.21       1.000          41.8
  36      1.3021e+02     7.5449e-02        -0.21       1.000          43.4
  37      9.7794e+01     7.5575e-02        -0.32       0.999          45.0
  38      7.3447e+01     7.5859e-02        -0.71       0.999          46.7
  39      5.4991e+01     7.5986e-02        -0.75       1.000          48.5
  40      4.0675e+01     7.6148e-02        -1.15       1.000          50.4
  41      2.9692e+01     7.6559e-02        -1.27       1.000          52.5
  42      2.1366e+01     7.6946e-02        -1.51       1.000          54.7
  43      1.5137e+01     7.7233e-02        -1.59       1.000          57.2
  44      1.0545e+01     7.8003e-02        -2.12       1.000          60.0
  45      7.2118e+00     7.8613e-02        -2.79       1.000          63.4
  46      4.8357e+00     7.9518e-02        -2.88       0.999          67.4
  47      3.1743e+00     8.0600e-02        -3.09       0.999          72.6
  48      2.0373e+00     8.2027e-02        -3.92       0.999          79.3
  49      1.2772e+00     8.4196e-02        -3.82       1.000          89.8
  50      7.8169e-01     8.6374e-02        -3.61       1.000         103.4
  51      4.6733e-01     8.8458e-02        -3.33       0.999         123.6
  52      2.7337e-01     8.9727e-02        -2.94       1.000         150.6
  53      1.5697e-01     9.0885e-02        -2.62       0.999         190.0
  54      8.8914e-02     9.1869e-02        -2.43       0.999         242.1
  55      5.0000e-02     9.3304e-02        -2.79       0.999         307.0

