File.......:  nimh3-1220-1 - AUG,17.2023

System.....:  NiMH3 2000mAh
Potential..:  1.218V
Current....:  -190.89mA
Temperature:  -0.7 +-0.0 C
Time.......:  15:54:17 - 15:59:13
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   55
Columns: 5

Number   Frequency/Hz   impedance/Ohm   Phase/deg   Significance   Time/s 
   1      3.0738e+02     7.8448e-02         1.03       1.000           0.0
   2      4.0928e+02     7.8355e-02         1.54       1.000           1.6
   3      5.4495e+02     7.8363e-02         2.56       1.000           2.1
   4      7.2560e+02     7.8351e-02         3.56       1.000           2.7
   5      9.6613e+02     7.8406e-02         4.88       1.000           3.2
   6      1.2864e+03     7.8578e-02         6.59       1.000           3.8
   7      1.7128e+03     7.8977e-02         8.89       1.000           4.3
   8      2.2806e+03     7.9756e-02        11.88       1.000           4.9
   9      3.0367e+03     8.1198e-02        15.73       1.000           5.4
  10      4.0433e+03     8.3733e-02        20.53       1.000           6.0
  11      5.3837e+03     8.8085e-02        26.36       1.000           6.6
  12      7.1684e+03     9.5220e-02        33.06       1.000           7.1
  13      9.5446e+03     1.0647e-01        40.29       0.999           7.7
  14      1.2709e+04     1.2329e-01        47.41       0.999           8.2
  15      1.6922e+04     1.4745e-01        53.96       0.999           8.8
  16      2.2531e+04     1.8068e-01        59.63       0.999           9.4
  17      3.0000e+04     2.2530e-01        64.39       0.999           9.9
  18      2.2531e+04     1.8068e-01        59.63       1.000          10.5
  19      1.6922e+04     1.4743e-01        53.96       0.999          11.0
  20      1.2709e+04     1.2329e-01        47.42       0.999          11.6
  21      9.5446e+03     1.0645e-01        40.29       1.000          12.1
  22      7.1684e+03     9.5207e-02        33.06       0.999          12.7
  23      5.3837e+03     8.8073e-02        26.36       0.999          13.2
  24      4.0433e+03     8.3717e-02        20.53       1.000          13.8
  25      3.0367e+03     8.1178e-02        15.73       1.000          14.4
  26      2.2806e+03     7.9734e-02        11.88       1.000          14.9
  27      1.7128e+03     7.8956e-02         8.89       1.000          15.5
  28      1.2864e+03     7.8560e-02         6.60       1.000          16.0
  29      9.6613e+02     7.8395e-02         4.89       1.000          16.6
  30      7.2560e+02     7.8333e-02         3.57       1.000          17.1
  31      5.4495e+02     7.8345e-02         2.56       1.000          17.7
  32      4.0928e+02     7.8330e-02         1.55       1.000          18.3
  33      3.0738e+02     7.8435e-02         1.02       1.000          18.8
  34      2.3085e+02     7.8499e-02         0.56       1.000          19.3
  35      1.7338e+02     7.8622e-02         0.23       1.000          19.9
  36      1.3021e+02     7.8761e-02         0.01       1.000          20.4
  37      9.7794e+01     7.8861e-02        -0.31       1.000          21.1
  38      7.3447e+01     7.9013e-02        -0.43       1.000          21.7
  39      5.4991e+01     7.9197e-02        -0.50       1.000          23.2
  40      4.0675e+01     7.9384e-02        -0.63       1.000          25.1
  41      2.9692e+01     7.9569e-02        -0.76       1.000          26.7
  42      2.1366e+01     7.9861e-02        -0.88       1.000          28.4
  43      1.5137e+01     8.0176e-02        -1.04       1.000          30.3
  44      1.0545e+01     8.0475e-02        -1.11       1.000          32.7
  45      7.2118e+00     8.0861e-02        -1.41       1.000          35.5
  46      4.8357e+00     8.1499e-02        -1.15       1.000          39.1
  47      3.1743e+00     8.2031e-02        -1.36       1.000          43.8
  48      2.0373e+00     8.2725e-02        -0.92       1.000          50.0
  49      1.2772e+00     8.3048e-02        -1.10       1.000          59.7
  50      7.8169e-01     8.3447e-02        -0.99       1.000          72.8
  51      4.6733e-01     8.3815e-02        -1.15       1.000          92.5
  52      2.7337e-01     8.4379e-02        -1.26       1.000         119.0
  53      1.5697e-01     8.5051e-02        -1.61       1.000         157.9
  54      8.8914e-02     8.6008e-02        -1.94       1.000         209.5
  55      5.0000e-02     8.6988e-02        -2.45       1.000         273.9

