File.......:  varta nimh 1 at 1.332v 25% discharged - MAR,21.2018

System.....:  Varta NiMH 1 at 1.332v
Potential..:  1.332V
Current....:  -10.337mA
Temperature:  -0.6 +-0.0 C
Time.......:  09:19:36 - 09:24:52
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   82
Columns: 5

Number   Frequency/Hz   impedance/Ohm   Phase/deg   Significance   Time/s 
   1      1.2949e+03     9.0968e-02         4.09       1.000           0.0
   2      1.7253e+03     9.1006e-02         5.83       1.000           2.7
   3      2.2987e+03     9.1288e-02         8.07       1.000           3.3
   4      3.0627e+03     9.2013e-02        11.01       1.000           3.8
   5      4.0807e+03     9.3399e-02        14.72       1.000           4.4
   6      5.4370e+03     9.6030e-02        19.42       1.000           5.0
   7      7.2441e+03     1.0057e-01        25.16       1.000           5.5
   8      9.6518e+03     1.0807e-01        31.87       0.999           6.1
   9      1.2860e+04     1.2000e-01        39.13       1.000           6.6
  10      1.7134e+04     1.3812e-01        46.52       0.999           7.2
  11      2.2829e+04     1.6459e-01        53.41       0.999           7.8
  12      3.0417e+04     2.0182e-01        59.44       0.999           8.3
  13      4.0526e+04     2.5221e-01        64.31       1.000           8.8
  14      5.3996e+04     3.1896e-01        68.37       0.999           9.4
  15      7.1943e+04     4.0746e-01        71.71       1.000           9.9
  16      9.5855e+04     5.2435e-01        74.28       0.999          10.5
  17      1.2771e+05     6.7876e-01        76.33       0.999          11.0
  18      1.7016e+05     8.7899e-01        79.02       1.000          12.0
  19      2.2672e+05     1.1418e+00        80.74       0.999          12.8
  20      3.0208e+05     1.5016e+00        82.00       0.999          13.4
  21      4.0248e+05     1.9606e+00        83.38       0.999          13.9
  22      5.3625e+05     2.6254e+00        84.18       0.999          14.7
  23      7.1449e+05     3.4136e+00        84.71       0.998          15.5
  24      9.5196e+05     4.5462e+00        85.20       0.998          16.0
  25      1.2684e+06     6.1841e+00        85.82       0.997          16.5
  26      1.6899e+06     8.5811e+00        87.08       0.996          17.0
  27      2.2516e+06     1.0413e+01        90.22       0.993          17.8
  28      3.0000e+06     1.5062e+01        89.40       0.993          18.7
  29      2.2516e+06     1.0967e+01        88.71       0.990          19.3
  30      1.6899e+06     8.9529e+00        85.44       0.998          20.1
  31      1.2684e+06     6.2483e+00        86.64       0.996          20.9
  32      9.5196e+05     4.5730e+00        86.32       0.998          21.4
  33      7.1449e+05     3.4711e+00        85.00       0.999          21.9
  34      5.3625e+05     2.5961e+00        84.38       0.999          22.4
  35      4.0248e+05     1.9518e+00        83.56       0.998          23.2
  36      3.0208e+05     1.4931e+00        82.03       0.999          24.0
  37      2.2672e+05     1.1442e+00        80.82       1.000          24.6
  38      1.7016e+05     8.7932e-01        79.05       0.999          25.1
  39      1.2771e+05     6.7800e-01        77.15       1.000          25.7
  40      9.5855e+04     5.2500e-01        74.95       0.999          26.2
  41      7.1943e+04     4.0815e-01        72.10       1.000          26.8
  42      5.3996e+04     3.1906e-01        68.40       1.000          27.7
  43      4.0526e+04     2.5200e-01        64.33       0.999          28.6
  44      3.0417e+04     2.0180e-01        59.48       0.999          29.1
  45      2.2829e+04     1.6454e-01        53.42       1.000          29.7
  46      1.7134e+04     1.3813e-01        46.53       0.999          30.2
  47      1.2860e+04     1.1996e-01        39.13       1.000          30.8
  48      9.6518e+03     1.0803e-01        31.88       1.000          31.3
  49      7.2441e+03     1.0051e-01        25.17       1.000          31.9
  50      5.4370e+03     9.5983e-02        19.43       1.000          32.4
  51      4.0807e+03     9.3361e-02        14.73       1.000          33.0
  52      3.0627e+03     9.1971e-02        11.01       1.000          33.6
  53      2.2987e+03     9.1242e-02         8.08       1.000          34.1
  54      1.7253e+03     9.0954e-02         5.83       1.000          34.7
  55      1.2949e+03     9.0908e-02         4.09       1.000          35.2
  56      9.7186e+02     9.1036e-02         2.78       1.000          35.8
  57      7.2942e+02     9.1246e-02         1.76       1.000          36.3
  58      5.4746e+02     9.1515e-02         0.96       1.000          36.9
  59      4.1089e+02     9.1750e-02         0.07       1.000          37.4
  60      3.0839e+02     9.2145e-02        -0.36       1.000          38.0
  61      2.3146e+02     9.2524e-02        -0.79       1.000          38.5
  62      1.7372e+02     9.2934e-02        -1.10       1.000          39.0
  63      1.3038e+02     9.3409e-02        -1.34       1.000          39.6
  64      9.7859e+01     9.3861e-02        -1.68       1.000          40.2
  65      7.3447e+01     9.4384e-02        -1.87       1.000          40.9
  66      5.4991e+01     9.4917e-02        -2.00       1.000          42.4
  67      4.0675e+01     9.5471e-02        -2.24       1.000          44.3
  68      2.9692e+01     9.6102e-02        -2.62       1.000          45.8
  69      2.1366e+01     9.6795e-02        -3.04       1.000          47.5
  70      1.5137e+01     9.7629e-02        -3.65       1.000          49.5
  71      1.0545e+01     9.8680e-02        -4.47       1.000          51.8
  72      7.2118e+00     1.0021e-01        -5.86       1.000          54.7
  73      4.8357e+00     1.0270e-01        -7.11       1.000          58.2
  74      3.1743e+00     1.0668e-01        -9.01       1.000          62.9
  75      2.0373e+00     1.1327e-01       -10.61       1.000          69.1
  76      1.2772e+00     1.2236e-01       -11.65       1.000          78.8
  77      7.8169e-01     1.3311e-01       -10.99       1.000          91.9
  78      4.6733e-01     1.4286e-01        -9.22       1.000         111.7
  79      2.7337e-01     1.4980e-01        -7.09       1.000         138.2
  80      1.5697e-01     1.5451e-01        -5.49       1.000         177.1
  81      8.8914e-02     1.5751e-01        -4.52       1.000         228.6
  82      5.0000e-02     1.6041e-01        -4.37       1.000         293.0

