File.......:  varta nimh 4 at 1.328v 25% discharged - MAR,22.2018

System.....:  Varta NiMH 4 at 1.328v
Potential..:  1.328V
Current....:  -11.043mA
Temperature:  -0.6 +-0.0 C
Time.......:  09:37:20 - 09:42:35
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   82
Columns: 5

Number   Frequency/Hz   impedance/Ohm   Phase/deg   Significance   Time/s 
   1      1.2949e+03     9.6438e-02         3.68       1.000           0.0
   2      1.7253e+03     9.6437e-02         5.29       1.000           2.7
   3      2.2987e+03     9.6669e-02         7.37       1.000           3.3
   4      3.0627e+03     9.7294e-02        10.09       1.000           3.8
   5      4.0807e+03     9.8535e-02        13.52       1.000           4.4
   6      5.4370e+03     1.0091e-01        17.91       1.000           5.0
   7      7.2441e+03     1.0508e-01        23.31       0.999           5.5
   8      9.6518e+03     1.1197e-01        29.69       0.999           6.1
   9      1.2860e+04     1.2303e-01        36.74       1.000           6.6
  10      1.7134e+04     1.4004e-01        44.04       0.999           7.2
  11      2.2829e+04     1.6500e-01        51.08       0.999           7.8
  12      3.0417e+04     2.0035e-01        57.33       1.000           8.3
  13      4.0526e+04     2.4850e-01        62.52       0.999           8.8
  14      5.3996e+04     3.1319e-01        66.83       1.000           9.4
  15      7.1943e+04     3.9862e-01        70.24       1.000           9.9
  16      9.5855e+04     5.0989e-01        73.09       1.000          10.5
  17      1.2771e+05     6.6043e-01        75.32       0.999          11.0
  18      1.7016e+05     8.5116e-01        78.18       0.999          12.0
  19      2.2672e+05     1.1067e+00        79.94       0.999          12.8
  20      3.0208e+05     1.4529e+00        81.25       1.000          13.4
  21      4.0248e+05     1.9000e+00        82.85       0.998          13.9
  22      5.3625e+05     2.5146e+00        84.01       0.999          14.7
  23      7.1449e+05     3.2830e+00        84.45       0.998          15.5
  24      9.5196e+05     4.3952e+00        85.71       0.998          16.0
  25      1.2684e+06     5.9643e+00        85.97       0.998          16.5
  26      1.6899e+06     8.2391e+00        84.54       0.998          17.0
  27      2.2516e+06     1.0446e+01        87.12       0.993          17.8
  28      3.0000e+06     1.3707e+01        87.58       0.995          18.7
  29      2.2516e+06     1.0400e+01        89.67       0.997          19.3
  30      1.6899e+06     7.7381e+00        87.83       0.995          19.8
  31      1.2684e+06     6.0012e+00        85.00       0.998          20.6
  32      9.5196e+05     4.4345e+00        84.90       0.997          21.4
  33      7.1449e+05     3.3004e+00        84.08       0.999          21.9
  34      5.3625e+05     2.5157e+00        83.28       0.999          22.4
  35      4.0248e+05     1.8891e+00        82.68       0.999          23.2
  36      3.0208e+05     1.4442e+00        81.50       0.999          24.0
  37      2.2672e+05     1.1091e+00        80.18       0.999          24.6
  38      1.7016e+05     8.5266e-01        78.23       0.999          25.1
  39      1.2771e+05     6.5810e-01        76.00       0.999          25.7
  40      9.5855e+04     5.1057e-01        73.69       0.999          26.2
  41      7.1943e+04     3.9926e-01        70.81       1.000          26.8
  42      5.3996e+04     3.1315e-01        66.86       0.999          27.7
  43      4.0526e+04     2.4844e-01        62.54       1.000          28.6
  44      3.0417e+04     2.0031e-01        57.38       0.999          29.1
  45      2.2829e+04     1.6490e-01        51.10       0.999          29.7
  46      1.7134e+04     1.3994e-01        44.10       1.000          30.2
  47      1.2860e+04     1.2293e-01        36.78       0.999          30.8
  48      9.6518e+03     1.1185e-01        29.73       0.999          31.3
  49      7.2441e+03     1.0494e-01        23.33       1.000          31.9
  50      5.4370e+03     1.0077e-01        17.93       1.000          32.4
  51      4.0807e+03     9.8368e-02        13.55       1.000          33.0
  52      3.0627e+03     9.7138e-02        10.11       1.000          33.6
  53      2.2987e+03     9.6490e-02         7.37       1.000          34.1
  54      1.7253e+03     9.6269e-02         5.30       1.000          34.7
  55      1.2949e+03     9.6262e-02         3.68       1.000          35.2
  56      9.7186e+02     9.6421e-02         2.48       1.000          35.8
  57      7.2942e+02     9.6656e-02         1.53       1.000          36.3
  58      5.4746e+02     9.6949e-02         0.77       1.000          36.9
  59      4.1089e+02     9.7215e-02        -0.10       1.000          37.4
  60      3.0839e+02     9.7635e-02        -0.51       1.000          38.0
  61      2.3146e+02     9.8068e-02        -0.92       1.000          38.5
  62      1.7372e+02     9.8521e-02        -1.22       1.000          39.0
  63      1.3038e+02     9.9040e-02        -1.45       1.000          39.6
  64      9.7859e+01     9.9543e-02        -1.80       1.000          40.2
  65      7.3447e+01     1.0012e-01        -1.99       1.000          40.9
  66      5.4991e+01     1.0072e-01        -2.09       1.000          42.4
  67      4.0675e+01     1.0139e-01        -2.35       1.000          44.3
  68      2.9692e+01     1.0210e-01        -2.69       1.000          45.8
  69      2.1366e+01     1.0290e-01        -3.12       1.000          47.5
  70      1.5137e+01     1.0385e-01        -3.67       1.000          49.5
  71      1.0545e+01     1.0509e-01        -4.47       1.000          51.8
  72      7.2118e+00     1.0685e-01        -5.79       1.000          54.7
  73      4.8357e+00     1.0978e-01        -6.84       1.000          58.2
  74      3.1743e+00     1.1417e-01        -8.33       1.000          62.9
  75      2.0373e+00     1.2086e-01        -9.28       1.000          69.1
  76      1.2772e+00     1.2920e-01        -9.51       1.000          78.8
  77      7.8169e-01     1.3764e-01        -8.31       1.000          91.9
  78      4.6733e-01     1.4422e-01        -6.64       1.000         111.7
  79      2.7337e-01     1.4870e-01        -5.13       1.000         138.2
  80      1.5697e-01     1.5161e-01        -4.16       1.000         177.1
  81      8.8914e-02     1.5365e-01        -3.76       1.000         228.6
  82      5.0000e-02     1.5599e-01        -4.11       1.000         293.0

