File.......:  nimh2-0100-2 - AUG,02.2023

System.....:  NiMH2 2000mAh
Potential..:  1.360V
Current....:  99.744mA
Temperature:  -0.6 +-0.0 C
Time.......:  12:19:45 - 12:25:06
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   50
Columns: 5

Number   Frequency/Hz   impedance/Ohm   Phase/deg   Significance   Time/s 
   1      1.2864e+03     7.2983e-02         7.50       1.000           0.0
   2      1.7128e+03     7.3445e-02        10.10       1.000           1.7
   3      2.2806e+03     7.4438e-02        13.45       1.000           2.8
   4      3.0367e+03     7.6152e-02        17.74       0.999           3.8
   5      4.0433e+03     7.9079e-02        22.96       1.000           4.9
   6      5.3837e+03     8.4043e-02        29.22       1.000           6.0
   7      7.1684e+03     9.2161e-02        36.19       0.999           7.0
   8      9.5446e+03     1.0478e-01        43.57       1.000           8.1
   9      1.2709e+04     1.2313e-01        50.59       1.000           9.1
  10      1.6922e+04     1.4924e-01        56.90       0.999          10.2
  11      2.2531e+04     1.8456e-01        62.12       0.999          11.3
  12      3.0000e+04     2.3196e-01        66.90       0.999          12.5
  13      2.2531e+04     1.8457e-01        62.36       0.999          13.6
  14      1.6922e+04     1.4906e-01        56.90       0.999          14.8
  15      1.2709e+04     1.2300e-01        50.60       1.000          16.0
  16      9.5446e+03     1.0474e-01        43.54       0.999          17.1
  17      7.1684e+03     9.2067e-02        36.22       0.999          18.1
  18      5.3837e+03     8.4074e-02        29.24       1.000          19.2
  19      4.0433e+03     7.9163e-02        22.94       0.999          20.3
  20      3.0367e+03     7.6178e-02        17.73       1.000          21.3
  21      2.2806e+03     7.4410e-02        13.41       1.000          22.4
  22      1.7128e+03     7.3495e-02        10.13       1.000          23.5
  23      1.2864e+03     7.2973e-02         7.52       1.000          24.5
  24      9.6613e+02     7.2810e-02         5.56       1.000          25.5
  25      7.2560e+02     7.2597e-02         4.05       1.000          26.6
  26      5.4495e+02     7.2584e-02         2.90       1.000          27.7
  27      4.0928e+02     7.2770e-02         1.89       0.999          29.5
  28      3.0738e+02     7.2729e-02         1.08       0.999          31.5
  29      2.3085e+02     7.2809e-02         0.50       0.999          33.1
  30      1.7338e+02     7.2755e-02         0.12       0.999          34.6
  31      1.3021e+02     7.2965e-02        -0.12       0.999          36.2
  32      9.7794e+01     7.3334e-02        -0.30       0.999          37.9
  33      7.3447e+01     7.3418e-02        -0.67       0.999          39.6
  34      5.4991e+01     7.3799e-02        -0.91       0.999          41.3
  35      4.0675e+01     7.3971e-02        -1.12       1.000          43.2
  36      2.9692e+01     7.4135e-02        -1.37       1.000          45.3
  37      2.1366e+01     7.4761e-02        -1.79       0.999          47.5
  38      1.5137e+01     7.5275e-02        -1.99       0.999          50.0
  39      1.0545e+01     7.5495e-02        -2.22       0.999          52.8
  40      7.2118e+00     7.5949e-02        -2.75       0.999          56.2
  41      4.8357e+00     7.7319e-02        -2.76       0.999          60.2
  42      3.1743e+00     7.8413e-02        -4.21       0.999          65.4
  43      2.0373e+00     8.0494e-02        -3.85       0.998          72.1
  44      1.2772e+00     8.2545e-02        -5.07       1.000          82.6
  45      7.8169e-01     8.5666e-02        -4.82       1.000          96.2
  46      4.6733e-01     8.8411e-02        -4.58       1.000         116.4
  47      2.7337e-01     9.0655e-02        -3.86       1.000         143.4
  48      1.5697e-01     9.2421e-02        -3.21       0.999         182.8
  49      8.8914e-02     9.3153e-02        -3.28       0.999         234.9
  50      5.0000e-02     9.5057e-02        -3.71       0.999         299.8

