File.......:  nimh4-1220-1 - AUG,31.2023

System.....:  NiMH 4 2000mAh
Potential..:  1.220V
Current....:  -370.38mA
Temperature:  -0.6 +-0.0 C
Time.......:  12:27:23 - 12:32:15
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   50
Columns: 5

Number   Frequency/Hz   impedance/Ohm   Phase/deg   Significance   Time/s 
   1      1.2864e+03     7.7916e-02         6.72       1.000           0.0
   2      1.7128e+03     7.8329e-02         9.07       1.000           1.2
   3      2.2806e+03     7.9132e-02        12.11       1.000           1.8
   4      3.0367e+03     8.0630e-02        16.03       1.000           2.3
   5      4.0433e+03     8.3246e-02        20.88       1.000           2.9
   6      5.3837e+03     8.7723e-02        26.76       0.999           3.5
   7      7.1684e+03     9.5031e-02        33.49       0.999           4.0
   8      9.5446e+03     1.0650e-01        40.71       1.000           4.6
   9      1.2709e+04     1.2357e-01        47.78       0.999           5.1
  10      1.6922e+04     1.4797e-01        54.26       1.000           5.7
  11      2.2531e+04     1.8154e-01        59.86       1.000           6.3
  12      3.0000e+04     2.2646e-01        64.58       0.999           6.8
  13      2.2531e+04     1.8150e-01        59.87       1.000           7.3
  14      1.6922e+04     1.4796e-01        54.26       0.999           7.9
  15      1.2709e+04     1.2358e-01        47.79       0.999           8.5
  16      9.5446e+03     1.0649e-01        40.70       1.000           9.0
  17      7.1684e+03     9.5030e-02        33.48       1.000           9.6
  18      5.3837e+03     8.7721e-02        26.77       1.000          10.1
  19      4.0433e+03     8.3243e-02        20.88       1.000          10.7
  20      3.0367e+03     8.0623e-02        16.03       1.000          11.3
  21      2.2806e+03     7.9119e-02        12.11       1.000          11.8
  22      1.7128e+03     7.8320e-02         9.07       1.000          12.4
  23      1.2864e+03     7.7903e-02         6.72       1.000          12.9
  24      9.6613e+02     7.7740e-02         4.98       1.000          13.5
  25      7.2560e+02     7.7674e-02         3.62       1.000          14.0
  26      5.4495e+02     7.7695e-02         2.58       1.000          14.6
  27      4.0928e+02     7.7693e-02         1.52       1.000          15.1
  28      3.0738e+02     7.7810e-02         0.98       1.000          15.7
  29      2.3085e+02     7.7909e-02         0.49       1.000          16.2
  30      1.7338e+02     7.8040e-02         0.15       1.000          16.8
  31      1.3021e+02     7.8187e-02        -0.08       1.000          17.3
  32      9.7794e+01     7.8314e-02        -0.41       1.000          17.9
  33      7.3447e+01     7.8492e-02        -0.56       1.000          18.6
  34      5.4991e+01     7.8721e-02        -0.60       1.000          20.1
  35      4.0675e+01     7.8912e-02        -0.74       1.000          22.0
  36      2.9692e+01     7.9184e-02        -0.94       1.000          23.5
  37      2.1366e+01     7.9466e-02        -1.08       1.000          25.3
  38      1.5137e+01     7.9822e-02        -1.20       1.000          27.2
  39      1.0545e+01     8.0345e-02        -1.43       1.000          29.6
  40      7.2118e+00     8.0865e-02        -1.85       1.000          32.4
  41      4.8357e+00     8.1542e-02        -1.76       1.000          36.0
  42      3.1743e+00     8.2368e-02        -1.73       1.000          40.6
  43      2.0373e+00     8.3221e-02        -1.75       1.000          46.9
  44      1.2772e+00     8.4002e-02        -1.60       1.000          56.6
  45      7.8169e-01     8.4640e-02        -1.37       1.000          69.7
  46      4.6733e-01     8.5113e-02        -1.36       1.000          89.4
  47      2.7337e-01     8.5657e-02        -1.44       1.000         115.9
  48      1.5697e-01     8.6161e-02        -1.65       1.000         154.8
  49      8.8914e-02     8.6957e-02        -2.00       1.000         206.4
  50      5.0000e-02     8.7937e-02        -2.47       1.000         270.8

