File.......:  nimh3-0200-1 - AUG,24.2023

System.....:  NiMH 3 2000mAh
Potential..:  1.229V
Current....:  -200.5mA
Temperature:  -0.7 +-0.0 C
Time.......:  13:50:03 - 13:55:22
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   50
Columns: 5

Number   Frequency/Hz   impedance/Ohm   Phase/deg   Significance   Time/s 
   1      1.2864e+03     8.3444e-02         6.26       1.000           0.0
   2      1.7128e+03     8.3844e-02         8.44       1.000           1.7
   3      2.2806e+03     8.4562e-02        11.25       1.000           2.7
   4      3.0367e+03     8.5931e-02        14.91       1.000           3.7
   5      4.0433e+03     8.8339e-02        19.48       1.000           4.7
   6      5.3837e+03     9.2538e-02        25.10       1.000           5.8
   7      7.1684e+03     9.9436e-02        31.60       1.000           6.8
   8      9.5446e+03     1.1032e-01        38.75       1.000           7.8
   9      1.2709e+04     1.2674e-01        45.90       0.999           8.8
  10      1.6922e+04     1.5054e-01        52.63       0.999           9.8
  11      2.2531e+04     1.8350e-01        58.58       0.999          10.8
  12      3.0000e+04     2.2811e-01        63.78       0.999          12.0
  13      2.2531e+04     1.8361e-01        58.66       0.999          13.1
  14      1.6922e+04     1.5040e-01        52.69       1.000          14.2
  15      1.2709e+04     1.2679e-01        45.93       0.999          15.4
  16      9.5446e+03     1.1032e-01        38.74       0.999          16.4
  17      7.1684e+03     9.9430e-02        31.59       1.000          17.4
  18      5.3837e+03     9.2545e-02        25.08       0.999          18.4
  19      4.0433e+03     8.8374e-02        19.46       1.000          19.4
  20      3.0367e+03     8.5961e-02        14.93       1.000          20.5
  21      2.2806e+03     8.4564e-02        11.25       1.000          21.5
  22      1.7128e+03     8.3802e-02         8.44       1.000          22.5
  23      1.2864e+03     8.3453e-02         6.25       1.000          23.5
  24      9.6613e+02     8.3296e-02         4.62       1.000          24.5
  25      7.2560e+02     8.3211e-02         3.41       1.000          25.5
  26      5.4495e+02     8.3231e-02         2.44       1.000          26.5
  27      4.0928e+02     8.3235e-02         1.49       0.999          28.3
  28      3.0738e+02     8.3355e-02         0.93       1.000          30.3
  29      2.3085e+02     8.3474e-02         0.49       0.999          31.8
  30      1.7338e+02     8.3522e-02         0.17       1.000          33.3
  31      1.3021e+02     8.3702e-02        -0.04       1.000          34.9
  32      9.7794e+01     8.3910e-02        -0.24       1.000          36.5
  33      7.3447e+01     8.3950e-02        -0.40       1.000          38.1
  34      5.4991e+01     8.4245e-02        -0.51       1.000          39.9
  35      4.0675e+01     8.4382e-02        -0.60       1.000          41.7
  36      2.9692e+01     8.4560e-02        -0.80       1.000          43.7
  37      2.1366e+01     8.4786e-02        -0.94       1.000          45.9
  38      1.5137e+01     8.5209e-02        -0.97       1.000          48.4
  39      1.0545e+01     8.5577e-02        -1.25       1.000          51.1
  40      7.2118e+00     8.6094e-02        -1.57       1.000          54.5
  41      4.8357e+00     8.6755e-02        -1.30       1.000          58.5
  42      3.1743e+00     8.7426e-02        -1.44       1.000          63.6
  43      2.0373e+00     8.8176e-02        -1.19       1.000          70.3
  44      1.2772e+00     8.8613e-02        -1.14       1.000          80.7
  45      7.8169e-01     8.9173e-02        -1.03       1.000          94.2
  46      4.6733e-01     8.9551e-02        -1.11       1.000         114.5
  47      2.7337e-01     9.0033e-02        -1.24       1.000         141.4
  48      1.5697e-01     9.0848e-02        -1.40       1.000         180.8
  49      8.8914e-02     9.1338e-02        -1.73       1.000         232.8
  50      5.0000e-02     9.2548e-02        -2.09       1.000         297.6

