File.......:  nimh2-1369-1 - AUG,24.2023

System.....:  NiMH 2 2000mAh
Potential..:  1.370V
Current....:  -1.3738mA
Temperature:  -0.5 +-0.0 C
Time.......:  10:39:53 - 10:44:48
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   50
Columns: 5

Number   Frequency/Hz   impedance/Ohm   Phase/deg   Significance   Time/s 
  1       1.2864e+03     7.7154e-02         6.78       1.000           0.0
  2       1.7128e+03     7.7582e-02         9.12       1.000           2.6
  3       2.2806e+03     7.8406e-02        12.14       1.000           3.2
  4       3.0367e+03     7.9900e-02        16.04       1.000           3.8
  5       4.0433e+03     8.2478e-02        20.87       1.000           4.3
  6       5.3837e+03     8.6872e-02        26.74       1.000           4.9
  7       7.1684e+03     9.4012e-02        33.46       1.000           5.4
  8       9.5446e+03     1.0526e-01        40.73       0.999           6.0
  9       1.2709e+04     1.2206e-01        47.88       0.999           6.5
 10       1.6922e+04     1.4616e-01        54.49       1.000           7.1
 11       2.2531e+04     1.7947e-01        60.23       1.000           7.7
 12       3.0000e+04     2.2429e-01        65.04       1.000           8.2
 13       2.2531e+04     1.7945e-01        60.21       1.000           8.8
 14       1.6922e+04     1.4614e-01        54.48       0.999           9.3
 15       1.2709e+04     1.2203e-01        47.89       1.000           9.9
 16       9.5446e+03     1.0524e-01        40.73       0.999          10.4
 17       7.1684e+03     9.3991e-02        33.47       0.999          11.0
 18       5.3837e+03     8.6836e-02        26.73       1.000          11.5
 19       4.0433e+03     8.2448e-02        20.88       1.000          12.1
 20       3.0367e+03     7.9856e-02        16.04       1.000          12.7
 21       2.2806e+03     7.8356e-02        12.15       1.000          13.2
 22       1.7128e+03     7.7536e-02         9.13       1.000          13.8
 23       1.2864e+03     7.7092e-02         6.78       1.000          14.4
 24       9.6613e+02     7.6896e-02         5.03       1.000          14.9
 25       7.2560e+02     7.6805e-02         3.67       1.000          15.4
 26       5.4495e+02     7.6793e-02         2.63       1.000          16.0
 27       4.0928e+02     7.6766e-02         1.55       1.000          16.6
 28       3.0738e+02     7.6862e-02         0.99       1.000          17.1
 29       2.3085e+02     7.6950e-02         0.48       1.000          17.6
 30       1.7338e+02     7.7068e-02         0.12       1.000          18.2
 31       1.3021e+02     7.7230e-02        -0.13       1.000          18.7
 32       9.7794e+01     7.7352e-02        -0.50       1.000          19.4
 33       7.3447e+01     7.7545e-02        -0.67       1.000          20.0
 34       5.4991e+01     7.7762e-02        -0.78       1.000          21.5
 35       4.0675e+01     7.7986e-02        -0.97       1.000          23.4
 36       2.9692e+01     7.8270e-02        -1.19       1.000          25.0
 37       2.1366e+01     7.8636e-02        -1.42       1.000          26.7
 38       1.5137e+01     7.9078e-02        -1.64       1.000          28.7
 39       1.0545e+01     7.9609e-02        -1.94       1.000          31.0
 40       7.2118e+00     8.0179e-02        -2.46       1.000          33.8
 41       4.8357e+00     8.1049e-02        -2.53       1.000          37.4
 42       3.1743e+00     8.2103e-02        -3.00       1.000          42.1
 43       2.0373e+00     8.3628e-02        -3.24       1.000          48.3
 44       1.2772e+00     8.5440e-02        -3.53       1.000          58.0
 45       7.8169e-01     8.7417e-02        -3.25       1.000          71.1
 46       4.6733e-01     8.9058e-02        -2.93       1.000          90.8
 47       2.7337e-01     9.0317e-02        -2.57       1.000         117.3
 48       1.5697e-01     9.1398e-02        -2.49       1.000         156.2
 49       8.8914e-02     9.2254e-02        -2.65       1.000         207.8
 50       5.0000e-02     9.3468e-02        -3.10       1.000         272.2

