File.......:  nimh1-0200-2 - AUG,18.2023

System.....:  NiMH 1 2000mAh
Potential..:  1.253V
Current....:  -200.52mA
Temperature:  -0.7 +-0.0 C
Time.......:  13:45:01 - 13:50:21
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   50
Columns: 5

Number   Frequency/Hz   impedance/Ohm   Phase/deg   Significance   Time/s 
   1      1.2864e+03     7.7506e-02         6.71       1.000           0.0
   2      1.7128e+03     7.7903e-02         9.05       1.000           1.7
   3      2.2806e+03     7.8694e-02        12.06       1.000           2.7
   4      3.0367e+03     8.0186e-02        15.96       1.000           3.7
   5      4.0433e+03     8.2812e-02        20.80       0.999           4.7
   6      5.3837e+03     8.7131e-02        26.67       0.999           5.8
   7      7.1684e+03     9.4371e-02        33.41       1.000           6.8
   8      9.5446e+03     1.0567e-01        40.67       1.000           7.8
   9      1.2709e+04     1.2266e-01        47.75       1.000           8.8
  10      1.6922e+04     1.4672e-01        54.29       0.999           9.8
  11      2.2531e+04     1.8000e-01        59.92       0.999          10.8
  12      3.0000e+04     2.2464e-01        64.85       0.999          12.0
  13      2.2531e+04     1.7992e-01        59.93       1.000          13.2
  14      1.6922e+04     1.4684e-01        54.29       0.999          14.3
  15      1.2709e+04     1.2258e-01        47.76       1.000          15.4
  16      9.5446e+03     1.0570e-01        40.63       0.999          16.4
  17      7.1684e+03     9.4358e-02        33.40       0.999          17.4
  18      5.3837e+03     8.7183e-02        26.68       1.000          18.4
  19      4.0433e+03     8.2741e-02        20.81       1.000          19.4
  20      3.0367e+03     8.0168e-02        15.97       1.000          20.5
  21      2.2806e+03     7.8679e-02        12.05       1.000          21.5
  22      1.7128e+03     7.7903e-02         9.05       1.000          22.5
  23      1.2864e+03     7.7495e-02         6.71       1.000          23.5
  24      9.6613e+02     7.7300e-02         4.95       1.000          24.5
  25      7.2560e+02     7.7244e-02         3.62       1.000          25.5
  26      5.4495e+02     7.7273e-02         2.58       1.000          26.5
  27      4.0928e+02     7.7259e-02         1.54       1.000          28.3
  28      3.0738e+02     7.7414e-02         1.02       1.000          30.3
  29      2.3085e+02     7.7495e-02         0.52       1.000          31.8
  30      1.7338e+02     7.7689e-02         0.21       1.000          33.3
  31      1.3021e+02     7.7712e-02        -0.08       1.000          34.9
  32      9.7794e+01     7.7991e-02        -0.34       0.999          36.5
  33      7.3447e+01     7.8087e-02        -0.51       1.000          38.1
  34      5.4991e+01     7.8180e-02        -0.63       1.000          39.9
  35      4.0675e+01     7.8456e-02        -0.72       1.000          41.7
  36      2.9692e+01     7.8668e-02        -0.91       1.000          43.7
  37      2.1366e+01     7.8877e-02        -1.08       1.000          45.9
  38      1.5137e+01     7.9497e-02        -1.28       1.000          48.4
  39      1.0545e+01     7.9731e-02        -1.46       1.000          51.1
  40      7.2118e+00     8.0349e-02        -1.81       1.000          54.5
  41      4.8357e+00     8.0957e-02        -1.72       1.000          58.5
  42      3.1743e+00     8.1805e-02        -1.81       1.000          63.6
  43      2.0373e+00     8.2704e-02        -1.64       1.000          70.3
  44      1.2772e+00     8.3522e-02        -1.60       1.000          80.7
  45      7.8169e-01     8.4147e-02        -1.33       1.000          94.2
  46      4.6733e-01     8.4698e-02        -1.40       1.000         114.5
  47      2.7337e-01     8.5071e-02        -1.37       1.000         141.4
  48      1.5697e-01     8.5703e-02        -1.54       1.000         180.8
  49      8.8914e-02     8.6406e-02        -1.77       1.000         232.8
  50      5.0000e-02     8.7453e-02        -2.29       0.999         297.6

