File.......:  nimh1-2000-2 - AUG,18.2023

System.....:  NiMH 1 2000mAh
Potential..:  1.094V
Current....:  -2.0048A
Temperature:  -0.6 +-0.0 C
Time.......:  12:44:59 - 12:50:18
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   50
Columns: 5

Number   Frequency/Hz   impedance/Ohm   Phase/deg   Significance   Time/s 
   1      1.2864e+03     7.7892e-02         6.76       1.000           0.0
   2      1.7128e+03     7.8337e-02         9.09       1.000           1.7
   3      2.2806e+03     7.9160e-02        12.10       1.000           2.7
   4      3.0367e+03     8.0668e-02        15.99       1.000           3.7
   5      4.0433e+03     8.3286e-02        20.79       1.000           4.7
   6      5.3837e+03     8.7704e-02        26.64       1.000           5.8
   7      7.1684e+03     9.4959e-02        33.33       0.999           6.8
   8      9.5446e+03     1.0623e-01        40.51       0.999           7.9
   9      1.2709e+04     1.2320e-01        47.61       0.999           9.0
  10      1.6922e+04     1.4728e-01        54.15       0.999          10.0
  11      2.2531e+04     1.8066e-01        59.79       1.000          11.1
  12      3.0000e+04     2.2537e-01        64.52       0.999          12.1
  13      2.2531e+04     1.8063e-01        59.77       0.999          13.1
  14      1.6922e+04     1.4729e-01        54.13       1.000          14.1
  15      1.2709e+04     1.2316e-01        47.62       1.000          15.1
  16      9.5446e+03     1.0624e-01        40.52       0.999          16.1
  17      7.1684e+03     9.4970e-02        33.33       1.000          17.3
  18      5.3837e+03     8.7735e-02        26.64       0.999          18.4
  19      4.0433e+03     8.3279e-02        20.80       0.999          19.4
  20      3.0367e+03     8.0668e-02        15.99       1.000          20.5
  21      2.2806e+03     7.9159e-02        12.10       1.000          21.5
  22      1.7128e+03     7.8326e-02         9.09       1.000          22.5
  23      1.2864e+03     7.7885e-02         6.76       1.000          23.5
  24      9.6613e+02     7.7682e-02         5.02       1.000          24.5
  25      7.2560e+02     7.7602e-02         3.67       1.000          25.5
  26      5.4495e+02     7.7594e-02         2.65       1.000          26.5
  27      4.0928e+02     7.7572e-02         1.57       1.000          28.3
  28      3.0738e+02     7.7670e-02         1.04       1.000          30.3
  29      2.3085e+02     7.7750e-02         0.56       1.000          31.8
  30      1.7338e+02     7.7855e-02         0.24       1.000          33.3
  31      1.3021e+02     7.7987e-02        -0.00       1.000          34.9
  32      9.7794e+01     7.8037e-02        -0.33       1.000          36.5
  33      7.3447e+01     7.8280e-02        -0.49       1.000          38.1
  34      5.4991e+01     7.8410e-02        -0.57       1.000          39.9
  35      4.0675e+01     7.8632e-02        -0.73       1.000          41.7
  36      2.9692e+01     7.8858e-02        -0.91       1.000          43.7
  37      2.1366e+01     7.9150e-02        -1.07       1.000          45.9
  38      1.5137e+01     7.9523e-02        -1.25       1.000          48.4
  39      1.0545e+01     7.9964e-02        -1.43       1.000          51.1
  40      7.2118e+00     8.0467e-02        -1.81       1.000          54.5
  41      4.8357e+00     8.1209e-02        -1.70       1.000          58.5
  42      3.1743e+00     8.1919e-02        -1.81       1.000          63.6
  43      2.0373e+00     8.2901e-02        -1.71       1.000          70.3
  44      1.2772e+00     8.3685e-02        -1.64       1.000          80.7
  45      7.8169e-01     8.4342e-02        -1.34       1.000          94.2
  46      4.6733e-01     8.4765e-02        -1.27       1.000         114.5
  47      2.7337e-01     8.5177e-02        -1.21       1.000         141.4
  48      1.5697e-01     8.5593e-02        -1.25       1.000         180.8
  49      8.8914e-02     8.5866e-02        -1.45       1.000         232.8
  50      5.0000e-02     8.6435e-02        -1.68       1.000         297.6

