File.......:  nimh1-1000-2 - AUG,18.2023

System.....:  NiMH 1 2000mAh
Potential..:  1.179V
Current....:  -1.0035A
Temperature:  -0.7 +-0.0 C
Time.......:  13:06:01 - 13:11:35
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   50
Columns: 5

Number   Frequency/Hz   impedance/Ohm   Phase/deg   Significance   Time/s 
   1      1.2864e+03     7.7466e-02         6.75       1.000           0.0
   2      1.7128e+03     7.7889e-02         9.08       1.000           1.9
   3      2.2806e+03     7.8703e-02        12.10       1.000           2.9
   4      3.0367e+03     8.0200e-02        16.01       1.000           4.0
   5      4.0433e+03     8.2799e-02        20.84       1.000           5.0
   6      5.3837e+03     8.7220e-02        26.71       0.999           6.1
   7      7.1684e+03     9.4388e-02        33.40       1.000           7.2
   8      9.5446e+03     1.0571e-01        40.59       1.000           8.4
   9      1.2709e+04     1.2269e-01        47.66       1.000           9.6
  10      1.6922e+04     1.4666e-01        54.13       0.999          10.6
  11      2.2531e+04     1.8004e-01        59.76       0.999          11.7
  12      3.0000e+04     2.2457e-01        64.46       0.999          12.7
  13      2.2531e+04     1.8004e-01        59.77       0.999          13.8
  14      1.6922e+04     1.4676e-01        54.20       0.999          14.8
  15      1.2709e+04     1.2263e-01        47.65       1.000          15.9
  16      9.5446e+03     1.0572e-01        40.58       0.999          17.0
  17      7.1684e+03     9.4427e-02        33.36       1.000          18.0
  18      5.3837e+03     8.7246e-02        26.67       0.999          19.1
  19      4.0433e+03     8.2805e-02        20.79       1.000          20.1
  20      3.0367e+03     8.0187e-02        15.98       1.000          21.2
  21      2.2806e+03     7.8706e-02        12.10       1.000          22.4
  22      1.7128e+03     7.7894e-02         9.08       1.000          23.6
  23      1.2864e+03     7.7470e-02         6.75       1.000          24.6
  24      9.6613e+02     7.7272e-02         5.02       1.000          25.7
  25      7.2560e+02     7.7210e-02         3.67       1.000          26.7
  26      5.4495e+02     7.7202e-02         2.63       1.000          27.8
  27      4.0928e+02     7.7196e-02         1.56       1.000          29.6
  28      3.0738e+02     7.7306e-02         1.04       1.000          31.7
  29      2.3085e+02     7.7384e-02         0.54       1.000          33.2
  30      1.7338e+02     7.7501e-02         0.23       1.000          34.8
  31      1.3021e+02     7.7639e-02         0.00       1.000          36.4
  32      9.7794e+01     7.7689e-02        -0.35       1.000          38.0
  33      7.3447e+01     7.7904e-02        -0.46       1.000          39.7
  34      5.4991e+01     7.8042e-02        -0.54       1.000          41.5
  35      4.0675e+01     7.8260e-02        -0.69       1.000          43.4
  36      2.9692e+01     7.8472e-02        -0.86       1.000          45.4
  37      2.1366e+01     7.8770e-02        -0.99       1.000          47.6
  38      1.5137e+01     7.9126e-02        -1.16       1.000          50.1
  39      1.0545e+01     7.9548e-02        -1.33       1.000          53.0
  40      7.2118e+00     8.0010e-02        -1.71       1.000          56.3
  41      4.8357e+00     8.0691e-02        -1.55       1.000          60.4
  42      3.1743e+00     8.1406e-02        -1.60       1.000          65.5
  43      2.0373e+00     8.2213e-02        -1.45       1.000          72.3
  44      1.2772e+00     8.2893e-02        -1.39       1.000          82.7
  45      7.8169e-01     8.3381e-02        -1.14       1.000          96.3
  46      4.6733e-01     8.3797e-02        -1.15       1.000         116.6
  47      2.7337e-01     8.4261e-02        -1.15       1.000         143.6
  48      1.5697e-01     8.4805e-02        -1.33       1.000         194.8
  49      8.8914e-02     8.5404e-02        -1.47       1.000         246.9
  50      5.0000e-02     8.6183e-02        -1.89       1.000         311.8

