File.......:  nimh1-0200-1 - AUG,18.2023

System.....:  NiMH 1 2000mAh
Potential..:  1.253V
Current....:  -200.52mA
Temperature:  -0.7 +-0.0 C
Time.......:  13:35:05 - 13:40:24
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   50
Columns: 5

Number   Frequency/Hz   impedance/Ohm   Phase/deg   Significance   Time/s 
   1      1.2864e+03     7.7483e-02         6.72       1.000           0.0
   2      1.7128e+03     7.7917e-02         9.06       1.000           1.7
   3      2.2806e+03     7.8701e-02        12.06       1.000           2.7
   4      3.0367e+03     8.0171e-02        15.97       1.000           3.7
   5      4.0433e+03     8.2773e-02        20.82       1.000           4.7
   6      5.3837e+03     8.7200e-02        26.67       1.000           5.8
   7      7.1684e+03     9.4410e-02        33.42       0.999           6.8
   8      9.5446e+03     1.0569e-01        40.66       1.000           7.8
   9      1.2709e+04     1.2266e-01        47.75       1.000           8.8
  10      1.6922e+04     1.4671e-01        54.27       0.999           9.8
  11      2.2531e+04     1.8000e-01        59.93       1.000          10.8
  12      3.0000e+04     2.2479e-01        64.87       1.000          12.0
  13      2.2531e+04     1.7994e-01        59.91       1.000          13.2
  14      1.6922e+04     1.4678e-01        54.29       1.000          14.3
  15      1.2709e+04     1.2262e-01        47.75       0.999          15.4
  16      9.5446e+03     1.0572e-01        40.68       0.999          16.4
  17      7.1684e+03     9.4399e-02        33.41       1.000          17.4
  18      5.3837e+03     8.7181e-02        26.70       1.000          18.4
  19      4.0433e+03     8.2789e-02        20.81       0.999          19.4
  20      3.0367e+03     8.0177e-02        15.96       0.999          20.5
  21      2.2806e+03     7.8714e-02        12.06       1.000          21.5
  22      1.7128e+03     7.7922e-02         9.04       1.000          22.5
  23      1.2864e+03     7.7480e-02         6.73       1.000          23.5
  24      9.6613e+02     7.7318e-02         4.98       1.000          24.5
  25      7.2560e+02     7.7262e-02         3.64       1.000          25.5
  26      5.4495e+02     7.7249e-02         2.60       1.000          26.5
  27      4.0928e+02     7.7300e-02         1.55       1.000          28.3
  28      3.0738e+02     7.7383e-02         0.93       1.000          30.3
  29      2.3085e+02     7.7537e-02         0.57       1.000          31.8
  30      1.7338e+02     7.7600e-02         0.21       1.000          33.3
  31      1.3021e+02     7.7717e-02        -0.01       0.999          34.9
  32      9.7794e+01     7.7908e-02        -0.33       0.999          36.5
  33      7.3447e+01     7.8013e-02        -0.47       1.000          38.1
  34      5.4991e+01     7.8110e-02        -0.49       1.000          39.9
  35      4.0675e+01     7.8396e-02        -0.72       1.000          41.7
  36      2.9692e+01     7.8646e-02        -0.93       1.000          43.7
  37      2.1366e+01     7.8956e-02        -1.08       1.000          45.9
  38      1.5137e+01     7.9266e-02        -1.21       1.000          48.4
  39      1.0545e+01     7.9794e-02        -1.42       1.000          51.1
  40      7.2118e+00     8.0251e-02        -1.84       1.000          54.5
  41      4.8357e+00     8.0932e-02        -1.65       1.000          58.5
  42      3.1743e+00     8.1853e-02        -1.82       1.000          63.6
  43      2.0373e+00     8.2591e-02        -1.51       1.000          70.3
  44      1.2772e+00     8.3380e-02        -1.52       1.000          80.7
  45      7.8169e-01     8.3924e-02        -1.35       1.000          94.2
  46      4.6733e-01     8.4447e-02        -1.27       1.000         114.5
  47      2.7337e-01     8.4944e-02        -1.34       1.000         141.4
  48      1.5697e-01     8.5614e-02        -1.47       1.000         180.8
  49      8.8914e-02     8.6367e-02        -1.73       1.000         232.8
  50      5.0000e-02     8.7136e-02        -2.18       1.000         297.6

