File.......:  nimh2-0100-2 - AUG,24.2023

System.....:  NiMH 2 2000mAh
Potential..:  1.232V
Current....:  -100.39mA
Temperature:  -0.7 +-0.0 C
Time.......:  12:25:05 - 12:30:26
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   50
Columns: 5

Number   Frequency/Hz   impedance/Ohm   Phase/deg   Significance   Time/s 
   1      1.2864e+03     7.5868e-02         6.77       1.000           0.0
   2      1.7128e+03     7.6278e-02         9.12       1.000           1.7
   3      2.2806e+03     7.7080e-02        12.19       1.000           2.8
   4      3.0367e+03     7.8577e-02        16.14       0.999           3.8
   5      4.0433e+03     8.1095e-02        21.01       1.000           4.9
   6      5.3837e+03     8.5460e-02        26.96       1.000           6.0
   7      7.1684e+03     9.2571e-02        33.81       0.999           7.0
   8      9.5446e+03     1.0388e-01        41.10       0.999           8.1
   9      1.2709e+04     1.2077e-01        48.30       1.000           9.1
  10      1.6922e+04     1.4493e-01        54.89       0.999          10.2
  11      2.2531e+04     1.7819e-01        60.56       0.998          11.3
  12      3.0000e+04     2.2300e-01        65.58       0.999          12.5
  13      2.2531e+04     1.7819e-01        60.76       0.998          13.6
  14      1.6922e+04     1.4473e-01        54.85       0.999          14.8
  15      1.2709e+04     1.2077e-01        48.25       0.999          16.0
  16      9.5446e+03     1.0382e-01        41.12       0.999          17.1
  17      7.1684e+03     9.2604e-02        33.78       1.000          18.1
  18      5.3837e+03     8.5476e-02        26.96       1.000          19.2
  19      4.0433e+03     8.1075e-02        21.04       1.000          20.3
  20      3.0367e+03     7.8548e-02        16.15       1.000          21.3
  21      2.2806e+03     7.7082e-02        12.16       1.000          22.4
  22      1.7128e+03     7.6284e-02         9.14       1.000          23.5
  23      1.2864e+03     7.5903e-02         6.75       1.000          24.5
  24      9.6613e+02     7.5747e-02         5.01       1.000          25.5
  25      7.2560e+02     7.5660e-02         3.67       1.000          26.6
  26      5.4495e+02     7.5715e-02         2.62       1.000          27.7
  27      4.0928e+02     7.5704e-02         1.59       1.000          29.5
  28      3.0738e+02     7.5755e-02         1.02       1.000          31.5
  29      2.3085e+02     7.5926e-02         0.46       0.999          33.1
  30      1.7338e+02     7.6102e-02         0.14       0.999          34.6
  31      1.3021e+02     7.6178e-02        -0.10       0.999          36.2
  32      9.7794e+01     7.6374e-02        -0.48       0.999          37.9
  33      7.3447e+01     7.6554e-02        -0.52       0.999          39.6
  34      5.4991e+01     7.6836e-02        -0.69       1.000          41.4
  35      4.0675e+01     7.6791e-02        -0.85       1.000          43.2
  36      2.9692e+01     7.6942e-02        -0.88       1.000          45.3
  37      2.1366e+01     7.7693e-02        -0.93       1.000          47.5
  38      1.5137e+01     7.7842e-02        -1.16       1.000          50.0
  39      1.0545e+01     7.8159e-02        -1.46       1.000          52.8
  40      7.2118e+00     7.8783e-02        -1.70       1.000          56.2
  41      4.8357e+00     7.9423e-02        -1.58       1.000          60.2
  42      3.1743e+00     8.0016e-02        -1.68       0.999          65.4
  43      2.0373e+00     8.0974e-02        -1.58       1.000          72.1
  44      1.2772e+00     8.1656e-02        -1.45       1.000          82.6
  45      7.8169e-01     8.2048e-02        -1.31       1.000          96.2
  46      4.6733e-01     8.2326e-02        -1.49       0.999         116.4
  47      2.7337e-01     8.2849e-02        -1.45       0.999         143.4
  48      1.5697e-01     8.3908e-02        -1.58       1.000         182.8
  49      8.8914e-02     8.4775e-02        -2.12       0.999         234.9
  50      5.0000e-02     8.4909e-02        -2.49       0.999         299.8

