File.......:  nimh1-1220-1 - AUG,18.2023

System.....:  NiMH 1 2000mAh
Potential..:  1.220V
Current....:  -538.79mA
Temperature:  -0.7 +-0.0 C
Time.......:  14:12:08 - 14:17:00
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   50
Columns: 5

Number   Frequency/Hz   impedance/Ohm   Phase/deg   Significance   Time/s 
   1      1.2864e+03     7.7637e-02         6.71       1.000           0.0
   2      1.7128e+03     7.8057e-02         9.05       1.000           1.2
   3      2.2806e+03     7.8853e-02        12.08       1.000           1.8
   4      3.0367e+03     8.0342e-02        15.98       1.000           2.3
   5      4.0433e+03     8.2921e-02        20.81       1.000           2.9
   6      5.3837e+03     8.7339e-02        26.68       0.999           3.5
   7      7.1684e+03     9.4560e-02        33.39       0.999           4.0
   8      9.5446e+03     1.0590e-01        40.63       0.999           4.6
   9      1.2709e+04     1.2282e-01        47.72       0.999           5.1
  10      1.6922e+04     1.4698e-01        54.23       0.999           5.7
  11      2.2531e+04     1.8033e-01        59.89       0.999           6.3
  12      3.0000e+04     2.2494e-01        64.65       1.000           6.8
  13      2.2531e+04     1.8027e-01        59.88       1.000           7.3
  14      1.6922e+04     1.4703e-01        54.25       0.999           7.9
  15      1.2709e+04     1.2283e-01        47.72       0.999           8.5
  16      9.5446e+03     1.0589e-01        40.63       1.000           9.0
  17      7.1684e+03     9.4563e-02        33.40       0.999           9.6
  18      5.3837e+03     8.7339e-02        26.68       1.000          10.1
  19      4.0433e+03     8.2912e-02        20.82       0.999          10.7
  20      3.0367e+03     8.0326e-02        15.98       1.000          11.3
  21      2.2806e+03     7.8839e-02        12.08       1.000          11.8
  22      1.7128e+03     7.8043e-02         9.05       1.000          12.4
  23      1.2864e+03     7.7627e-02         6.72       1.000          12.9
  24      9.6613e+02     7.7451e-02         4.98       1.000          13.5
  25      7.2560e+02     7.7386e-02         3.63       1.000          14.0
  26      5.4495e+02     7.7399e-02         2.59       1.000          14.6
  27      4.0928e+02     7.7385e-02         1.52       1.000          15.1
  28      3.0738e+02     7.7495e-02         0.99       1.000          15.7
  29      2.3085e+02     7.7581e-02         0.50       1.000          16.2
  30      1.7338e+02     7.7707e-02         0.17       1.000          16.8
  31      1.3021e+02     7.7858e-02        -0.06       1.000          17.3
  32      9.7794e+01     7.7982e-02        -0.39       1.000          17.9
  33      7.3447e+01     7.8158e-02        -0.55       1.000          18.6
  34      5.4991e+01     7.8370e-02        -0.61       1.000          20.1
  35      4.0675e+01     7.8553e-02        -0.74       1.000          22.0
  36      2.9692e+01     7.8830e-02        -0.94       1.000          23.5
  37      2.1366e+01     7.9073e-02        -1.11       1.000          25.3
  38      1.5137e+01     7.9464e-02        -1.22       1.000          27.2
  39      1.0545e+01     7.9995e-02        -1.47       1.000          29.6
  40      7.2118e+00     8.0533e-02        -1.90       1.000          32.4
  41      4.8357e+00     8.1205e-02        -1.87       1.000          36.0
  42      3.1743e+00     8.2020e-02        -1.73       1.000          40.6
  43      2.0373e+00     8.2845e-02        -1.89       1.000          46.9
  44      1.2772e+00     8.3776e-02        -1.66       1.000          56.6
  45      7.8169e-01     8.4435e-02        -1.40       1.000          69.7
  46      4.6733e-01     8.4929e-02        -1.38       1.000          89.4
  47      2.7337e-01     8.5505e-02        -1.39       1.000         115.9
  48      1.5697e-01     8.6258e-02        -1.57       1.000         154.8
  49      8.8914e-02     8.7015e-02        -1.93       1.000         206.4
  50      5.0000e-02     8.8295e-02        -2.22       1.000         270.8

