File.......:  nimh3-2000-1 - AUG,24.2023

System.....:  NiMH 3 2000mAh
Potential..:  1.086V
Current....:  -2.0047A
Temperature:  -0.7 +-0.0 C
Time.......:  12:50:04 - 12:57:59
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   50
Columns: 5

Number   Frequency/Hz   impedance/Ohm   Phase/deg   Significance   Time/s 
   1      1.2864e+03     8.5434e-02         6.17       1.000           0.0
   2      1.7128e+03     8.5836e-02         8.31       1.000           1.7
   3      2.2806e+03     8.6597e-02        11.07       1.000           2.7
   4      3.0367e+03     8.7994e-02        14.65       1.000           3.7
   5      4.0433e+03     9.0425e-02        19.11       1.000           4.7
   6      5.3837e+03     9.4536e-02        24.60       0.999           5.8
   7      7.1684e+03     1.0136e-01        31.02       0.999           6.8
   8      9.5446e+03     1.1208e-01        38.06       0.999           7.9
   9      1.2709e+04     1.2837e-01        45.23       1.000           9.0
  10      1.6922e+04     1.5193e-01        52.00       1.000          10.0
  11      2.2531e+04     1.8477e-01        57.95       0.999          11.1
  12      3.0000e+04     2.2923e-01        63.03       1.000          12.1
  13      2.2531e+04     1.8473e-01        57.98       1.000          13.1
  14      1.6922e+04     1.5192e-01        51.97       1.000          14.1
  15      1.2709e+04     1.2835e-01        45.24       0.999          15.1
  16      9.5446e+03     1.1206e-01        38.06       0.999          16.1
  17      7.1684e+03     1.0133e-01        31.02       0.999          17.3
  18      5.3837e+03     9.4517e-02        24.60       0.999          18.4
  19      4.0433e+03     9.0393e-02        19.11       1.000          19.4
  20      3.0367e+03     8.7981e-02        14.65       1.000          20.5
  21      2.2806e+03     8.6587e-02        11.07       1.000          21.5
  22      1.7128e+03     8.5824e-02         8.31       1.000          22.5
  23      1.2864e+03     8.5415e-02         6.17       1.000          23.5
  24      9.6613e+02     8.5237e-02         4.59       1.000          24.5
  25      7.2560e+02     8.5161e-02         3.36       1.000          25.5
  26      5.4495e+02     8.5160e-02         2.41       1.000          26.5
  27      4.0928e+02     8.5132e-02         1.39       1.000          28.3
  28      3.0738e+02     8.5239e-02         0.91       1.000          30.3
  29      2.3085e+02     8.5316e-02         0.47       1.000          31.8
  30      1.7338e+02     8.5432e-02         0.15       1.000          33.3
  31      1.3021e+02     8.5556e-02        -0.05       1.000          34.9
  32      9.7794e+01     8.5757e-02        -0.39       1.000          36.5
  33      7.3447e+01     8.5892e-02        -0.53       1.000          38.1
  34      5.4991e+01     8.6052e-02        -0.60       1.000          39.9
  35      4.0675e+01     8.6275e-02        -0.76       1.000          41.7
  36      2.9692e+01     8.6541e-02        -0.95       1.000          43.7
  37      2.1366e+01     8.6838e-02        -1.12       1.000          45.9
  38      1.5137e+01     8.7291e-02        -1.30       1.000          48.4
  39      1.0545e+01     8.7735e-02        -1.48       1.000          51.1
  40      7.2118e+00     8.8314e-02        -1.88       1.000          54.5
  41      4.8357e+00     8.9194e-02        -1.83       1.000          58.5
  42      3.1743e+00     8.9913e-02        -1.97       1.000          65.0
  43      2.0373e+00     9.1159e-02        -2.01       1.000          74.5
  44      1.2772e+00     9.2141e-02        -1.89       1.000          90.7
  45      7.8169e-01     9.2934e-02        -1.54       1.000         110.6
  46      4.6733e-01     9.3316e-02        -1.37       1.000         141.3
  47      2.7337e-01     9.3604e-02        -1.21       1.000         181.7
  48      1.5697e-01     9.3634e-02        -1.24       1.000         244.7
  49      8.8914e-02     9.3633e-02        -1.31       1.000         333.8
  50      5.0000e-02     9.3593e-02        -1.52       1.000         453.2

